id,exam_board,subject,topic,year,question_number,question_text,options,correct_answer,difficulty,created_at
c98fa3ef16ab6acc,NECO,Physics,Electricity,2021,20,Physics Electricity Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644829
0b7627165eb6677c,NECO,Physics,Energy,2021,21,Physics Energy Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644855
47ebc6f008318ba4,NECO,Physics,Mechanics,2021,22,Physics Mechanics Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644876
dc6e78ece3ba47e7,NECO,Physics,Waves,2021,23,Physics Waves Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.644895
f33631be166681b9,NECO,Physics,Dynamics,2021,24,Physics Dynamics Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644915
1896e6ad43dae6c6,NECO,Physics,Optics,2021,25,Physics Optics Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644934
018e4f07339dda56,NECO,Physics,Waves,2021,26,Physics Waves Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644953
cf2bc92817e46ffd,NECO,Physics,Mechanics,2021,27,Physics Mechanics Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.644972
0bba3137548474da,NECO,Physics,Mechanics,2021,28,Physics Mechanics Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.644992
42509bb208ae970b,NECO,Physics,Energy,2021,29,Physics Energy Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.645011
57034daf4dbf0b11,NECO,Physics,Modern Physics,2021,30,Physics Modern Physics Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.645034
a366b9f64f0f1f33,NECO,Physics,Energy,2022,1,Physics Energy Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.659246
6b2f1addc35fdfbb,NECO,Physics,Dynamics,2022,2,Physics Dynamics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.659313
769ecca44cfbddd7,NECO,Physics,Dynamics,2022,3,Physics Dynamics Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.659339
c0420b007a7e639b,NECO,Physics,Modern Physics,2022,4,Physics Modern Physics Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659360
c2837e3c56d79acf,NECO,Physics,Energy,2022,5,Physics Energy Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659380
5a2170423d5d2334,NECO,Physics,Waves,2022,6,Physics Waves Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659400
d86de83e0b8efba7,NECO,Physics,Modern Physics,2022,7,Physics Modern Physics Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659419
89f8c18aae806eb0,NECO,Physics,Waves,2022,8,Physics Waves Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659439
a72a219bd61f3a3a,NECO,Physics,Waves,2022,9,Physics Waves Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659459
36dc8f4b97d4241e,NECO,Physics,Mechanics,2022,10,Physics Mechanics Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659608
fdb553acb3114d0a,NECO,Physics,Electricity,2022,11,Physics Electricity Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.659649
bb000d034442fdfe,NECO,Physics,Modern Physics,2022,12,Physics Modern Physics Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659671
0673ca7175441fa1,NECO,Physics,Waves,2022,13,Physics Waves Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659691
2229f838c223d836,NECO,Physics,Thermodynamics,2022,14,Physics Thermodynamics Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659710
dddb15354c4ada1f,NECO,Physics,Dynamics,2022,15,Physics Dynamics Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659761
69f836f6e776fdaf,NECO,Physics,Optics,2022,16,Physics Optics Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659791
f6b1e8553cd43c9c,NECO,Physics,Optics,2022,17,Physics Optics Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659812
619749b695088d4e,NECO,Physics,Magnetism,2022,18,Physics Magnetism Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659832
f9839b9f5c32c9d7,NECO,Physics,Dynamics,2022,19,Physics Dynamics Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.659851
94b8a538d7acc87a,NECO,Physics,Modern Physics,2022,20,Physics Modern Physics Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659882
1599d044466737a9,NECO,Physics,Electricity,2022,21,Physics Electricity Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659904
860b6baba9187690,NECO,Physics,Magnetism,2022,22,Physics Magnetism Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659924
e353bfafd1d0b2f5,NECO,Physics,Thermodynamics,2022,23,Physics Thermodynamics Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.659950
ffeef146b1a5a799,NECO,Physics,Mechanics,2022,24,Physics Mechanics Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659970
c804d3b12c3a026c,NECO,Physics,Modern Physics,2022,25,Physics Modern Physics Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.659990
9bdd78fafc9dbb9a,NECO,Physics,Electricity,2022,26,Physics Electricity Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.660011
d3f65d61ad6c1ef9,NECO,Physics,Modern Physics,2022,27,Physics Modern Physics Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.660031
c8bf66ef2168a232,NECO,Physics,Optics,2022,28,Physics Optics Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.660050
3b843e761aafa2e1,NECO,Physics,Energy,2022,29,Physics Energy Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.660069
f6b973ce31f5d617,NECO,Physics,Optics,2022,30,Physics Optics Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.660089
f4a78b3c4c1b978a,NECO,Physics,Kinematics,2023,1,Physics Kinematics Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.661621
7be4db965c8e29a1,NECO,Physics,Dynamics,2023,2,Physics Dynamics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.661679
f7498dd1b444b6af,NECO,Physics,Energy,2023,3,Physics Energy Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661701
ba7f705ef64970c5,NECO,Physics,Waves,2023,4,Physics Waves Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.661748
5c3e41fd8f7ccc84,NECO,Physics,Energy,2023,5,Physics Energy Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.661782
21cbe4e73c863902,NECO,Physics,Waves,2023,6,Physics Waves Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.661802
7fbf7c6a94984341,NECO,Physics,Optics,2023,7,Physics Optics Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661822
4f3db0dc7e065775,NECO,Physics,Electricity,2023,8,Physics Electricity Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.661841
ccfd0b460216ab99,NECO,Physics,Modern Physics,2023,9,Physics Modern Physics Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661861
00e851d6f74def22,NECO,Physics,Energy,2023,10,Physics Energy Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661880
1189e6337b4a5a3b,NECO,Physics,Energy,2023,11,Physics Energy Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.661901
29d60905b579278c,NECO,Physics,Thermodynamics,2023,12,Physics Thermodynamics Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661930
dd831051f678141f,NECO,Physics,Waves,2023,13,Physics Waves Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661956
4ac580d49115fa31,NECO,Physics,Mechanics,2023,14,Physics Mechanics Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661977
a8e261b53caf7507,NECO,Physics,Optics,2023,15,Physics Optics Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.661997
014ceeb0326114b2,NECO,Physics,Optics,2023,16,Physics Optics Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.662016
dc58ff855268a6ad,NECO,Physics,Energy,2023,17,Physics Energy Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.662036
b05001c48980f01f,NECO,Physics,Electricity,2023,18,Physics Electricity Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.662055
ca76329bca6a85bf,NECO,Physics,Energy,2023,19,Physics Energy Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.662075
bff24eec5d14bc35,NECO,Physics,Electricity,2023,20,Physics Electricity Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.662095
